Raw Emg,Timestamp
0.36,1447.0
0.11,1448.0
-0.06,1449.0
0.06,1451.0
-0.07,1452.0
-0.18,1453.0
-0.13,1454.0
-0.02,1455.0
-0.01,1456.0
0.02,1457.0
0.11,1458.0
0.06,1459.0
-0.08,1460.0
-0.03,1461.0
0.01,1462.0
0.05,1463.0
-0.04,1464.0
-0.15,1465.0
-0.15,1466.0
-0.02,1467.0
-0.01,1468.0
-0.11,1469.0
-0.12,1470.0
-0.05,1471.0
-0.01,1472.0
-0.03,1473.0
-0.07,1474.0
0.17,1475.0
0.27,1476.0
-0.01,1477.0
-0.08,1478.0
-0.11,1479.0
-0.1,1480.0
-0.03,1481.0
0.11,1482.0
0.08,1483.0
-0.03,1484.0
-0.09,1485.0
-0.1,1486.0
-0.18,1487.0
-0.14,1488.0
-0.11,1489.0
-0.03,1490.0
0.11,1491.0
0.32,1492.0
0.15,1494.0
-0.0,1495.0
-0.02,1496.0
-0.06,1497.0
-0.06,1498.0
-0.02,1499.0
-0.0,1500.0
0.02,1501.0
-0.06,1502.0
-0.12,1503.0
-0.14,1504.0
-0.15,1505.0
-0.12,1506.0
0.04,1507.0
0.15,1508.0
0.04,1509.0
0.07,1510.0
0.04,1511.0
0.03,1512.0
-0.09,1513.0
-0.11,1514.0
0.03,1515.0
0.05,1516.0
-0.0,1517.0
0.03,1518.0
0.09,1519.0
-0.04,1520.0
-0.14,1521.0
-0.19,1522.0
-0.17,1523.0
-0.21,1524.0
-0.24,1525.0
-0.29,1526.0
-0.08,1527.0
0.14,1528.0
0.32,1529.0
0.36,1530.0
0.37,1531.0
0.08,1532.0
-0.12,1533.0
-0.09,1534.0
-0.06,1536.0
-0.06,1537.0
-0.07,1538.0
-0.14,1539.0
-0.06,1540.0
0.06,1541.0
0.02,1542.0
0.06,1543.0
0.11,1544.0
0.0,1545.0
-0.08,1546.0
-0.08,1547.0
-0.01,1548.0
-0.01,1549.0
-0.02,1550.0
-0.11,1551.0
-0.1,1552.0
-0.07,1553.0
-0.01,1554.0
-0.01,1555.0
-0.03,1556.0
-0.05,1557.0
-0.09,1558.0
-0.16,1559.0
0.01,1560.0
0.1,1561.0
-0.03,1562.0
-0.02,1563.0
0.03,1564.0
0.05,1565.0
0.04,1566.0
